Order_ID,Order_Date,Region,Product_Category,Sub_Category,Units_Sold,Unit_Cost,Unit_Price,Inventory_Days,Revenue,Cost,Profit
ORD00549,2024-10-16,North,Furniture,Table,11,218.74,240.55,10,2646.05,2406.14,239.91
ORD00550,2023-11-22,East,Apparel,Jacket,6,171.04,305.75,84,1834.5,1026.24,808.26
ORD00551,2023-10-26,East,Electronics,Laptop,11,99.61,162.72,63,1789.92,1095.71,694.21
ORD00552,2024-07-04,North,Grocery,Grains,16,401.95,501.03,26,8016.48,6431.2,1585.28
ORD00553,2023-11-10,West,Apparel,Jacket,2,490.97,618.4,18,1236.8,981.94,254.86
ORD00554,2025-05-09,North,Grocery,Grains,15,98.82,158.88,50,2383.2,1482.3,900.9
ORD00555,2024-02-19,North,Apparel,Shoes,16,65.34,129.98,10,2079.68,1045.44,1034.24
ORD00556,2024-06-08,South,Furniture,Sofa,11,16.06,146.97,72,1616.67,176.66,1440.01
ORD00557,2024-08-03,South,Furniture,Sofa,17,347.24,441.88,60,7511.96,5903.08,1608.88
ORD00558,2024-06-19,North,Grocery,Beverages,13,82.84,207.67,83,2699.71,1076.92,1622.79
ORD00559,2024-09-15,South,Electronics,Headphones,6,257.73,330.78,68,1984.68,1546.38,438.3
ORD00560,2024-08-18,South,Electronics,Laptop,11,128.04,273.71,11,3010.81,1408.44,1602.37
ORD00561,2023-10-27,West,Grocery,Beverages,8,48.63,118.04,78,944.32,389.04,555.28
ORD00562,2023-11-20,North,Electronics,Laptop,15,164.87,312.07,88,4681.05,2473.05,2208.0
ORD00563,2024-01-29,East,Electronics,Laptop,14,27.56,112.18,16,1570.52,385.84,1184.68
ORD00564,2025-05-02,South,Apparel,Jacket,15,475.67,533.35,11,8000.25,7135.05,865.2
ORD00565,2024-01-20,East,Grocery,Beverages,18,386.03,478.02,89,8604.36,6948.54,1655.82
ORD00566,2025-02-26,East,Grocery,Snacks,4,382.07,419.22,48,1676.88,1528.28,148.6
ORD00567,2024-04-24,West,Furniture,Sofa,17,193.21,213.63,26,3631.71,3284.57,347.14
ORD00568,2025-04-29,North,Apparel,Jacket,14,62.41,155.98,29,2183.72,873.74,1309.98
ORD00569,2023-10-26,North,Grocery,Snacks,15,414.03,446.66,48,6699.9,6210.45,489.45
ORD00570,2025-01-18,South,Grocery,Snacks,19,70.38,204.68,63,3888.92,1337.22,2551.7
ORD00571,2024-10-28,West,Grocery,Snacks,17,370.74,455.96,60,7751.32,6302.58,1448.74
ORD00572,2025-05-27,West,Apparel,Jacket,19,95.09,218.3,18,4147.7,1806.71,2340.99
ORD00573,2023-11-25,East,Furniture,Sofa,13,215.15,308.45,36,4009.85,2796.95,1212.9
ORD00574,2024-08-08,East,Grocery,Beverages,10,231.89,256.23,57,2562.3,2318.9,243.4
ORD00575,2024-11-18,East,Furniture,Sofa,18,319.97,354.1,84,6373.8,5759.46,614.34
ORD00576,2024-01-17,East,Furniture,Sofa,5,490.85,590.11,27,2950.55,2454.25,496.3
ORD00577,2023-11-07,West,Electronics,Laptop,18,245.38,333.12,90,5996.16,4416.84,1579.32
ORD00578,2023-12-10,North,Furniture,Table,1,266.14,274.8,23,274.8,266.14,8.66
ORD00579,2023-10-12,East,Electronics,Mobile,9,377.59,405.93,41,3653.37,3398.31,255.06
ORD00580,2024-02-25,West,Apparel,Shirt,10,109.96,193.43,50,1934.3,1099.6,834.7
ORD00581,2023-06-29,West,Electronics,Headphones,18,433.77,546.42,76,9835.56,7807.86,2027.7
ORD00582,2025-03-21,West,Apparel,Jacket,10,349.54,361.35,53,3613.5,3495.4,118.1
ORD00583,2025-01-18,South,Grocery,Grains,11,483.26,496.06,37,5456.66,5315.86,140.8
ORD00584,2025-01-20,South,Grocery,Snacks,12,380.0,464.26,82,5571.12,4560.0,1011.12
ORD00585,2023-11-13,South,Apparel,Shoes,15,96.94,200.93,28,3013.95,1454.1,1559.85
ORD00586,2024-12-06,South,Electronics,Laptop,2,219.97,305.68,21,611.36,439.94,171.42
ORD00587,2025-03-30,South,Furniture,Chair,11,238.5,379.44,10,4173.84,2623.5,1550.34
ORD00588,2024-10-26,East,Furniture,Sofa,2,389.09,484.77,89,969.54,778.18,191.36
ORD00589,2024-03-23,South,Grocery,Grains,18,185.46,304.14,45,5474.52,3338.28,2136.24
ORD00590,2023-11-14,West,Apparel,Jacket,3,395.27,423.38,74,1270.14,1185.81,84.33
ORD00591,2025-01-17,East,Electronics,Laptop,8,442.86,544.04,47,4352.32,3542.88,809.44
ORD00592,2024-01-25,North,Furniture,Chair,20,269.94,419.45,88,8389.0,5398.8,2990.2
ORD00593,2025-04-20,South,Electronics,Headphones,12,228.38,364.53,83,4374.36,2740.56,1633.8
ORD00594,2024-09-03,West,Electronics,Headphones,11,196.87,317.32,19,3490.52,2165.57,1324.95
ORD00595,2024-07-06,West,Furniture,Sofa,10,22.11,102.06,52,1020.6,221.1,799.5
ORD00596,2024-03-23,North,Grocery,Snacks,10,450.16,483.07,70,4830.7,4501.6,329.1
ORD00597,2023-11-15,South,Electronics,Mobile,18,271.27,367.18,31,6609.24,4882.86,1726.38
ORD00598,2023-10-09,North,Grocery,Snacks,7,273.5,380.4,60,2662.8,1914.5,748.3
ORD00599,2023-06-29,North,Apparel,Shirt,15,361.27,371.76,14,5576.4,5419.05,157.35
ORD00600,2023-11-03,West,Apparel,Shoes,18,44.52,168.65,38,3035.7,801.36,2234.34
ORD00601,2024-05-07,North,Grocery,Beverages,13,222.18,229.63,20,2985.19,2888.34,96.85
ORD00602,2024-08-04,North,Electronics,Headphones,19,32.3,160.3,50,3045.7,613.7,2432.0
ORD00603,2024-05-27,West,Furniture,Sofa,10,307.22,353.04,61,3530.4,3072.2,458.2
ORD00604,2024-10-30,West,Grocery,Grains,1,242.25,324.6,22,324.6,242.25,82.35
ORD00605,2024-02-27,East,Furniture,Sofa,5,156.05,289.66,87,1448.3,780.25,668.05
ORD00606,2024-11-13,West,Electronics,Headphones,18,79.27,90.33,78,1625.94,1426.86,199.08
ORD00607,2024-02-07,South,Electronics,Laptop,7,376.67,512.68,49,3588.76,2636.69,952.07
ORD00608,2024-11-04,East,Grocery,Grains,17,79.8,111.48,83,1895.16,1356.6,538.56
ORD00609,2024-04-28,West,Apparel,Shirt,6,338.78,426.04,11,2556.24,2032.68,523.56
ORD00610,2024-04-20,West,Electronics,Laptop,3,132.84,166.47,79,499.41,398.52,100.89
ORD00611,2024-03-23,North,Furniture,Table,5,338.93,377.94,41,1889.7,1694.65,195.05
ORD00612,2025-01-22,South,Apparel,Shoes,16,230.82,325.19,44,5203.04,3693.12,1509.92
ORD00613,2024-04-04,West,Furniture,Table,14,92.63,143.05,33,2002.7,1296.82,705.88
ORD00614,2023-07-24,West,Furniture,Table,5,342.99,396.07,66,1980.35,1714.95,265.4
ORD00615,2024-04-10,North,Grocery,Beverages,10,248.62,269.4,87,2694.0,2486.2,207.8
ORD00616,2023-08-04,North,Furniture,Chair,18,106.25,217.61,85,3916.98,1912.5,2004.48
ORD00617,2024-07-21,West,Electronics,Mobile,17,319.5,442.33,79,7519.61,5431.5,2088.11
ORD00618,2024-09-30,West,Apparel,Shirt,18,137.7,272.33,74,4901.94,2478.6,2423.34
ORD00619,2024-04-11,South,Apparel,Shoes,13,119.42,236.38,42,3072.94,1552.46,1520.48
ORD00620,2024-02-01,South,Grocery,Grains,17,54.37,112.13,6,1906.21,924.29,981.92
ORD00621,2025-05-16,South,Apparel,Jacket,5,228.65,259.63,77,1298.15,1143.25,154.9
ORD00622,2023-08-26,East,Grocery,Beverages,2,117.22,192.93,13,385.86,234.44,151.42
ORD00623,2025-01-05,West,Furniture,Chair,2,337.61,417.7,51,835.4,675.22,160.18
ORD00624,2024-03-21,East,Grocery,Beverages,2,29.55,128.59,18,257.18,59.1,198.08
ORD00625,2024-12-28,East,Furniture,Sofa,18,289.38,349.0,53,6282.0,5208.84,1073.16
ORD00626,2025-05-28,West,Electronics,Headphones,9,194.4,330.95,71,2978.55,1749.6,1228.95
ORD00627,2023-10-31,South,Furniture,Table,16,398.4,532.04,5,8512.64,6374.4,2138.24
ORD00628,2023-12-06,South,Grocery,Snacks,8,47.77,146.07,32,1168.56,382.16,786.4
ORD00629,2025-05-19,South,Apparel,Shirt,12,304.99,428.45,89,5141.4,3659.88,1481.52
ORD00630,2025-02-24,South,Grocery,Beverages,4,245.94,320.37,31,1281.48,983.76,297.72
ORD00631,2024-05-30,South,Grocery,Snacks,8,31.14,119.3,25,954.4,249.12,705.28
ORD00632,2024-07-24,West,Electronics,Headphones,5,37.4,79.85,28,399.25,187.0,212.25
ORD00633,2024-10-04,West,Electronics,Headphones,10,474.15,510.56,82,5105.6,4741.5,364.1
ORD00634,2023-12-04,South,Grocery,Snacks,8,416.88,509.0,79,4072.0,3335.04,736.96
ORD00635,2023-07-15,South,Furniture,Chair,11,461.95,553.45,13,6087.95,5081.45,1006.5
ORD00636,2025-03-28,West,Grocery,Beverages,5,63.2,97.54,69,487.7,316.0,171.7
ORD00637,2024-10-15,North,Apparel,Jacket,4,96.94,232.67,81,930.68,387.76,542.92
ORD00638,2023-12-28,North,Electronics,Mobile,16,333.1,468.89,74,7502.24,5329.6,2172.64
ORD00639,2024-10-13,West,Grocery,Grains,14,191.48,202.78,72,2838.92,2680.72,158.2
ORD00640,2024-02-24,North,Apparel,Shoes,13,181.75,303.42,78,3944.46,2362.75,1581.71
ORD00641,2024-04-21,East,Grocery,Snacks,9,243.8,282.51,15,2542.59,2194.2,348.39
ORD00642,2023-08-30,North,Grocery,Beverages,7,12.68,125.51,5,878.57,88.76,789.81
ORD00643,2024-08-11,North,Electronics,Laptop,7,347.01,397.82,51,2784.74,2429.07,355.67
ORD00644,2024-10-17,East,Apparel,Shoes,19,134.28,263.25,59,5001.75,2551.32,2450.43
ORD00645,2024-04-14,West,Furniture,Sofa,13,379.94,444.86,76,5783.18,4939.22,843.96
ORD00646,2023-07-03,East,Apparel,Shoes,18,281.91,323.71,44,5826.78,5074.38,752.4
ORD00647,2023-12-27,West,Grocery,Grains,5,428.95,529.55,34,2647.75,2144.75,503.0
ORD00648,2024-02-19,North,Apparel,Shirt,7,259.09,378.07,75,2646.49,1813.63,832.86
ORD00649,2024-01-03,West,Apparel,Shoes,1,404.14,528.51,65,528.51,404.14,124.37
ORD00650,2023-11-01,West,Electronics,Mobile,9,118.67,135.28,9,1217.52,1068.03,149.49
ORD00651,2024-07-13,South,Grocery,Grains,17,150.37,295.08,12,5016.36,2556.29,2460.07
ORD00652,2025-01-18,East,Grocery,Beverages,1,108.84,209.09,71,209.09,108.84,100.25
ORD00653,2024-03-26,South,Apparel,Shirt,20,260.17,366.45,83,7329.0,5203.4,2125.6
ORD00654,2024-05-05,East,Electronics,Laptop,8,330.96,477.43,16,3819.44,2647.68,1171.76
ORD00655,2024-05-13,North,Grocery,Beverages,13,208.67,242.72,6,3155.36,2712.71,442.65
ORD00656,2025-03-18,East,Electronics,Headphones,10,365.81,451.88,79,4518.8,3658.1,860.7
ORD00657,2025-05-23,North,Furniture,Table,8,307.12,340.33,56,2722.64,2456.96,265.68
ORD00658,2024-03-13,East,Furniture,Chair,14,258.06,344.06,69,4816.84,3612.84,1204.0
ORD00659,2024-03-05,East,Furniture,Chair,17,478.79,610.83,78,10384.11,8139.43,2244.68
ORD00660,2025-06-26,West,Grocery,Beverages,19,246.98,287.25,48,5457.75,4692.62,765.13
ORD00661,2024-05-12,South,Grocery,Grains,1,246.17,288.55,53,288.55,246.17,42.38
ORD00662,2024-02-20,East,Apparel,Shoes,14,478.17,558.06,6,7812.84,6694.38,1118.46
ORD00663,2024-10-15,North,Apparel,Shoes,3,205.48,319.05,48,957.15,616.44,340.71
ORD00664,2023-12-25,South,Apparel,Shoes,11,183.23,317.91,39,3497.01,2015.53,1481.48
ORD00665,2024-06-29,South,Apparel,Shoes,7,125.08,165.18,38,1156.26,875.56,280.7
ORD00666,2025-06-25,North,Apparel,Shirt,8,419.8,476.42,18,3811.36,3358.4,452.96
ORD00667,2025-01-17,North,Electronics,Headphones,16,310.78,426.6,74,6825.6,4972.48,1853.12
ORD00668,2024-12-28,East,Grocery,Beverages,20,164.55,299.78,78,5995.6,3291.0,2704.6
ORD00669,2024-04-22,South,Grocery,Snacks,17,147.33,184.53,78,3137.01,2504.61,632.4
ORD00670,2024-07-22,East,Electronics,Headphones,14,244.38,327.79,69,4589.06,3421.32,1167.74
ORD00671,2024-07-16,West,Grocery,Grains,6,234.03,256.48,71,1538.88,1404.18,134.7
ORD00672,2025-04-21,North,Furniture,Sofa,1,15.79,51.35,79,51.35,15.79,35.56
ORD00673,2023-09-11,South,Furniture,Table,20,432.3,464.44,38,9288.8,8646.0,642.8
ORD00674,2023-09-22,South,Furniture,Table,20,178.12,209.79,59,4195.8,3562.4,633.4
ORD00675,2024-06-27,South,Grocery,Grains,12,188.89,251.98,62,3023.76,2266.68,757.08
ORD00676,2024-08-22,West,Apparel,Jacket,8,408.95,518.47,35,4147.76,3271.6,876.16
ORD00677,2024-12-25,North,Grocery,Snacks,5,402.02,514.11,65,2570.55,2010.1,560.45
ORD00678,2024-01-26,East,Apparel,Shoes,16,75.89,210.41,85,3366.56,1214.24,2152.32
ORD00679,2025-05-09,North,Grocery,Beverages,9,285.45,372.79,55,3355.11,2569.05,786.06
ORD00680,2024-11-12,North,Apparel,Shirt,7,408.77,482.87,85,3380.09,2861.39,518.7
ORD00681,2024-03-31,East,Grocery,Grains,11,137.29,194.53,76,2139.83,1510.19,629.64
ORD00682,2024-09-30,South,Furniture,Chair,14,69.41,200.18,82,2802.52,971.74,1830.78
ORD00683,2024-01-28,North,Apparel,Shoes,12,169.29,248.3,62,2979.6,2031.48,948.12
ORD00684,2023-09-22,East,Grocery,Grains,10,237.24,380.95,26,3809.5,2372.4,1437.1
ORD00685,2024-11-18,North,Grocery,Grains,20,290.1,418.19,14,8363.8,5802.0,2561.8
ORD00686,2023-12-01,West,Apparel,Shoes,8,163.61,263.3,39,2106.4,1308.88,797.52
ORD00687,2023-11-12,West,Furniture,Table,12,376.47,457.01,62,5484.12,4517.64,966.48
ORD00688,2023-07-25,North,Apparel,Shirt,1,71.27,110.29,37,110.29,71.27,39.02
ORD00689,2023-06-29,North,Apparel,Shirt,13,60.47,74.72,65,971.36,786.11,185.25
ORD00690,2024-03-02,South,Electronics,Laptop,17,384.85,401.92,38,6832.64,6542.45,290.19
ORD00691,2023-07-09,West,Electronics,Headphones,13,161.59,202.46,41,2631.98,2100.67,531.31
ORD00692,2025-06-24,East,Apparel,Shirt,17,420.87,430.01,89,7310.17,7154.79,155.38
ORD00693,2024-11-19,West,Furniture,Table,15,487.74,571.12,39,8566.8,7316.1,1250.7
ORD00694,2024-11-16,West,Apparel,Jacket,18,96.75,188.4,85,3391.2,1741.5,1649.7
ORD00695,2023-08-27,East,Furniture,Table,16,274.44,396.12,61,6337.92,4391.04,1946.88
ORD00696,2024-07-18,South,Furniture,Table,9,86.3,92.83,71,835.47,776.7,58.77
ORD00697,2024-07-18,West,Furniture,Table,16,272.2,376.93,67,6030.88,4355.2,1675.68
ORD00698,2024-10-31,East,Furniture,Chair,14,401.0,492.57,5,6895.98,5614.0,1281.98
ORD00699,2024-12-05,West,Apparel,Shoes,18,224.18,265.41,87,4777.38,4035.24,742.14
ORD00700,2024-07-14,East,Grocery,Snacks,9,48.81,144.48,71,1300.32,439.29,861.03
ORD00701,2023-07-10,South,Furniture,Sofa,18,406.32,471.19,13,8481.42,7313.76,1167.66
ORD00702,2024-05-22,West,Apparel,Shoes,4,322.08,416.65,39,1666.6,1288.32,378.28
ORD00703,2025-06-26,South,Apparel,Shoes,1,84.55,230.16,7,230.16,84.55,145.61
ORD00704,2023-09-15,South,Electronics,Laptop,9,71.27,139.84,6,1258.56,641.43,617.13
ORD00705,2023-09-30,West,Electronics,Mobile,1,251.85,306.43,44,306.43,251.85,54.58
ORD00706,2025-04-29,North,Furniture,Table,2,171.82,299.13,23,598.26,343.64,254.62
ORD00707,2025-05-19,West,Furniture,Table,3,276.16,307.49,37,922.47,828.48,93.99
ORD00708,2024-03-28,North,Electronics,Mobile,8,198.55,344.92,36,2759.36,1588.4,1170.96
ORD00709,2024-10-07,West,Apparel,Shoes,4,265.36,412.77,65,1651.08,1061.44,589.64
ORD00710,2023-11-28,North,Furniture,Table,6,318.29,329.41,75,1976.46,1909.74,66.72
ORD00711,2023-08-02,South,Furniture,Table,10,107.37,241.06,90,2410.6,1073.7,1336.9
ORD00712,2024-05-08,North,Electronics,Mobile,14,169.01,198.28,40,2775.92,2366.14,409.78
ORD00713,2024-02-11,South,Grocery,Snacks,1,484.73,573.99,65,573.99,484.73,89.26
ORD00714,2025-01-27,East,Furniture,Chair,8,87.27,105.52,84,844.16,698.16,146.0
ORD00715,2024-01-04,South,Electronics,Mobile,12,325.84,432.53,18,5190.36,3910.08,1280.28
ORD00716,2024-02-23,West,Grocery,Snacks,11,491.02,610.36,49,6713.96,5401.22,1312.74
ORD00717,2024-09-20,West,Apparel,Shirt,13,185.5,210.04,10,2730.52,2411.5,319.02
ORD00718,2023-12-11,South,Grocery,Grains,10,275.94,352.0,77,3520.0,2759.4,760.6
ORD00719,2024-04-30,South,Furniture,Table,15,144.91,270.46,75,4056.9,2173.65,1883.25
ORD00720,2025-06-25,East,Electronics,Headphones,5,230.2,354.02,74,1770.1,1151.0,619.1
ORD00721,2024-07-10,East,Grocery,Snacks,17,195.73,227.63,7,3869.71,3327.41,542.3
ORD00722,2025-03-25,South,Apparel,Shoes,3,332.56,415.71,54,1247.13,997.68,249.45
ORD00723,2024-08-31,East,Grocery,Grains,5,310.39,362.17,87,1810.85,1551.95,258.9
ORD00724,2024-02-27,South,Electronics,Mobile,17,332.86,344.21,21,5851.57,5658.62,192.95
ORD00725,2024-08-18,West,Electronics,Mobile,4,247.83,267.15,78,1068.6,991.32,77.28
ORD00726,2023-09-16,South,Grocery,Grains,20,353.64,395.75,51,7915.0,7072.8,842.2
ORD00727,2024-10-29,West,Electronics,Mobile,7,331.32,470.94,15,3296.58,2319.24,977.34
ORD00728,2024-08-12,North,Electronics,Laptop,18,374.3,508.41,52,9151.38,6737.4,2413.98
ORD00729,2024-01-15,South,Furniture,Sofa,2,369.81,495.81,14,991.62,739.62,252.0
ORD00730,2024-07-07,South,Electronics,Mobile,8,270.51,302.98,72,2423.84,2164.08,259.76
ORD00731,2025-04-15,East,Apparel,Jacket,18,213.44,233.74,86,4207.32,3841.92,365.4
ORD00732,2023-08-28,West,Grocery,Grains,14,442.58,471.77,28,6604.78,6196.12,408.66
ORD00733,2024-03-11,East,Furniture,Sofa,6,271.61,363.6,50,2181.6,1629.66,551.94
ORD00734,2024-10-22,South,Furniture,Table,14,384.45,451.89,46,6326.46,5382.3,944.16
ORD00735,2024-02-20,West,Apparel,Shoes,18,463.81,505.65,62,9101.7,8348.58,753.12
ORD00736,2024-03-03,South,Grocery,Snacks,2,491.65,583.04,71,1166.08,983.3,182.78
ORD00737,2023-08-14,North,Furniture,Chair,10,492.35,528.5,45,5285.0,4923.5,361.5
ORD00738,2024-04-22,North,Furniture,Sofa,17,282.6,421.86,24,7171.62,4804.2,2367.42
ORD00739,2024-01-03,South,Electronics,Laptop,12,86.49,129.91,79,1558.92,1037.88,521.04
ORD00740,2023-08-28,North,Apparel,Shoes,10,55.03,118.0,32,1180.0,550.3,629.7
ORD00741,2025-03-09,North,Furniture,Table,6,249.26,384.62,78,2307.72,1495.56,812.16
ORD00742,2025-03-19,East,Furniture,Chair,19,196.96,315.08,47,5986.52,3742.24,2244.28
ORD00743,2024-07-04,North,Grocery,Beverages,4,436.2,474.07,88,1896.28,1744.8,151.48
ORD00744,2025-02-26,South,Grocery,Snacks,10,266.95,318.25,77,3182.5,2669.5,513.0
ORD00745,2024-07-16,West,Furniture,Sofa,8,85.07,187.75,55,1502.0,680.56,821.44
ORD00746,2025-02-21,East,Electronics,Mobile,14,151.99,214.17,21,2998.38,2127.86,870.52
ORD00747,2024-09-23,North,Electronics,Laptop,19,375.2,459.68,38,8733.92,7128.8,1605.12
ORD00748,2024-08-30,West,Grocery,Grains,14,389.17,413.07,22,5782.98,5448.38,334.6
ORD00749,2025-03-01,South,Apparel,Shoes,13,329.6,363.03,83,4719.39,4284.8,434.59
ORD00750,2024-03-21,North,Apparel,Shirt,9,390.62,442.51,78,3982.59,3515.58,467.01
ORD00751,2024-09-09,East,Electronics,Headphones,14,217.53,273.03,46,3822.42,3045.42,777.0
ORD00752,2023-09-21,South,Electronics,Laptop,6,493.95,588.3,61,3529.8,2963.7,566.1
ORD00753,2023-09-01,North,Grocery,Snacks,8,107.85,167.05,15,1336.4,862.8,473.6
ORD00754,2023-07-11,North,Electronics,Mobile,20,464.1,595.07,41,11901.4,9282.0,2619.4
ORD00755,2023-08-26,South,Furniture,Sofa,4,159.51,232.83,47,931.32,638.04,293.28
ORD00756,2025-05-10,South,Apparel,Shirt,18,266.4,308.91,66,5560.38,4795.2,765.18
ORD00757,2024-02-18,South,Electronics,Laptop,19,453.96,535.35,37,10171.65,8625.24,1546.41
ORD00758,2025-02-05,West,Electronics,Laptop,7,396.7,491.3,11,3439.1,2776.9,662.2
ORD00759,2023-08-20,East,Electronics,Mobile,13,333.58,434.71,89,5651.23,4336.54,1314.69
ORD00760,2024-01-14,West,Electronics,Mobile,10,435.03,534.19,34,5341.9,4350.3,991.6
ORD00761,2024-07-06,South,Electronics,Laptop,16,434.72,516.8,28,8268.8,6955.52,1313.28
ORD00762,2025-01-12,East,Grocery,Grains,1,29.48,168.21,44,168.21,29.48,138.73
ORD00763,2023-07-24,East,Grocery,Beverages,6,19.0,123.23,50,739.38,114.0,625.38
ORD00764,2024-01-15,North,Apparel,Jacket,9,407.83,503.57,54,4532.13,3670.47,861.66
ORD00765,2024-12-11,North,Furniture,Chair,5,177.48,239.44,22,1197.2,887.4,309.8
ORD00766,2024-11-20,South,Grocery,Grains,20,437.62,542.17,58,10843.4,8752.4,2091.0
ORD00767,2024-01-16,South,Apparel,Shoes,10,455.77,508.52,74,5085.2,4557.7,527.5
ORD00768,2024-06-06,South,Apparel,Jacket,5,294.71,398.9,30,1994.5,1473.55,520.95
ORD00769,2024-08-28,South,Furniture,Sofa,17,455.69,523.05,23,8891.85,7746.73,1145.12
ORD00770,2024-04-22,East,Furniture,Chair,18,271.15,380.47,28,6848.46,4880.7,1967.76
ORD00771,2023-11-12,West,Apparel,Jacket,1,385.06,517.68,57,517.68,385.06,132.62
ORD00772,2025-02-03,South,Furniture,Table,9,84.46,116.71,21,1050.39,760.14,290.25
ORD00773,2025-01-28,South,Electronics,Headphones,20,140.76,227.98,34,4559.6,2815.2,1744.4
ORD00774,2025-02-04,South,Apparel,Jacket,1,186.04,290.82,66,290.82,186.04,104.78
ORD00775,2024-05-22,South,Grocery,Grains,12,100.15,161.33,65,1935.96,1201.8,734.16
ORD00776,2024-04-09,East,Apparel,Shirt,8,25.79,141.65,6,1133.2,206.32,926.88
ORD00777,2025-02-25,West,Grocery,Snacks,7,381.31,395.9,61,2771.3,2669.17,102.13
ORD00778,2025-05-29,West,Furniture,Table,8,219.5,337.05,82,2696.4,1756.0,940.4
ORD00779,2025-03-05,North,Furniture,Table,20,470.18,558.11,73,11162.2,9403.6,1758.6
ORD00780,2023-10-15,West,Electronics,Laptop,15,415.23,426.38,36,6395.7,6228.45,167.25
ORD00781,2025-05-12,South,Electronics,Headphones,13,262.9,359.34,11,4671.42,3417.7,1253.72
ORD00782,2023-10-16,West,Furniture,Table,13,443.35,560.53,41,7286.89,5763.55,1523.34
ORD00783,2025-05-12,South,Apparel,Shoes,10,310.44,323.35,71,3233.5,3104.4,129.1
ORD00784,2024-09-05,South,Grocery,Grains,15,54.32,131.92,28,1978.8,814.8,1164.0
ORD00785,2025-06-06,South,Grocery,Beverages,11,230.93,261.87,80,2880.57,2540.23,340.34
ORD00786,2023-06-30,North,Grocery,Snacks,9,168.8,267.84,25,2410.56,1519.2,891.36
ORD00787,2024-07-02,South,Electronics,Mobile,15,320.7,338.07,54,5071.05,4810.5,260.55
ORD00788,2024-09-16,South,Grocery,Grains,13,31.51,61.29,47,796.77,409.63,387.14
ORD00789,2025-05-07,East,Apparel,Shirt,6,386.89,399.33,44,2395.98,2321.34,74.64
ORD00790,2024-02-25,North,Grocery,Beverages,6,67.6,91.68,30,550.08,405.6,144.48
ORD00791,2025-05-15,West,Furniture,Chair,15,253.84,331.14,5,4967.1,3807.6,1159.5
ORD00792,2025-01-14,North,Apparel,Shirt,19,333.14,403.93,61,7674.67,6329.66,1345.01
ORD00793,2023-08-25,North,Electronics,Mobile,18,146.28,242.43,31,4363.74,2633.04,1730.7
ORD00794,2023-07-06,East,Apparel,Shirt,2,330.11,340.43,9,680.86,660.22,20.64
ORD00795,2024-08-17,East,Furniture,Chair,2,63.35,212.44,25,424.88,126.7,298.18
ORD00796,2023-09-12,East,Apparel,Shoes,19,186.49,196.69,43,3737.11,3543.31,193.8
ORD00797,2024-11-22,East,Furniture,Table,3,381.64,508.92,13,1526.76,1144.92,381.84
ORD00798,2024-04-09,West,Grocery,Snacks,4,350.36,395.15,72,1580.6,1401.44,179.16
ORD00799,2024-06-25,North,Apparel,Jacket,7,309.91,330.76,85,2315.32,2169.37,145.95
ORD00800,2023-08-22,West,Grocery,Grains,20,467.61,615.62,41,12312.4,9352.2,2960.2
ORD00801,2024-12-11,West,Furniture,Table,17,291.82,387.19,21,6582.23,4960.94,1621.29
ORD00802,2023-09-13,South,Grocery,Beverages,6,443.0,481.74,42,2890.44,2658.0,232.44
ORD00803,2025-02-28,West,Electronics,Mobile,1,237.79,358.32,31,358.32,237.79,120.53
ORD00804,2024-02-01,North,Grocery,Snacks,11,181.33,303.21,32,3335.31,1994.63,1340.68
ORD00805,2025-02-24,East,Apparel,Jacket,10,134.66,149.5,43,1495.0,1346.6,148.4
ORD00806,2024-01-16,North,Electronics,Mobile,11,177.27,287.31,83,3160.41,1949.97,1210.44
ORD00807,2024-08-23,West,Apparel,Shirt,11,418.57,557.3,66,6130.3,4604.27,1526.03
ORD00808,2023-08-30,East,Electronics,Headphones,5,245.93,341.87,73,1709.35,1229.65,479.7
ORD00809,2025-06-04,North,Grocery,Beverages,2,419.2,467.6,45,935.2,838.4,96.8
ORD00810,2023-11-15,North,Apparel,Jacket,11,401.77,535.53,50,5890.83,4419.47,1471.36
ORD00811,2024-03-15,South,Apparel,Shoes,1,176.18,235.59,73,235.59,176.18,59.41
ORD00812,2023-10-01,East,Grocery,Snacks,20,67.25,185.69,44,3713.8,1345.0,2368.8
ORD00813,2024-07-06,West,Electronics,Laptop,14,52.53,184.7,52,2585.8,735.42,1850.38
ORD00814,2024-10-12,South,Furniture,Chair,17,158.14,179.41,9,3049.97,2688.38,361.59
ORD00815,2023-08-07,South,Electronics,Laptop,17,22.22,97.21,69,1652.57,377.74,1274.83
ORD00816,2025-05-04,South,Apparel,Shoes,16,368.9,449.83,46,7197.28,5902.4,1294.88
ORD00817,2024-09-12,North,Electronics,Headphones,5,110.54,120.84,54,604.2,552.7,51.5
ORD00818,2024-09-11,East,Electronics,Laptop,2,346.66,437.83,16,875.66,693.32,182.34
ORD00819,2024-04-27,North,Grocery,Snacks,4,265.08,365.63,44,1462.52,1060.32,402.2
ORD00820,2024-08-12,East,Furniture,Sofa,7,167.23,200.15,40,1401.05,1170.61,230.44
ORD00821,2024-05-12,North,Grocery,Grains,4,143.6,171.44,19,685.76,574.4,111.36
ORD00822,2025-03-15,East,Electronics,Mobile,18,181.66,232.84,23,4191.12,3269.88,921.24
ORD00823,2024-07-19,West,Apparel,Shirt,3,162.58,296.96,74,890.88,487.74,403.14
